Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Protein(%),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.10559756,41.48270217,STOM BAC P0987,16/11/05-06:04:08,CORN,67,5.013,203.50,1.000,946.51,11/7/2016,On,20.00,Yes,2.938,20.80,1276.4,22.79,1196.4,21.36,In,-0.00045,6553.5,0.0029,0.792,0.00,58.00,1,3.418,8.286,1.262,10.46,0.00099,0.055,188.87,0.327,11/7/2016
-85.10560474,41.48269109,STOM BAC P0987,16/11/05-06:04:08,CORN,68,4.829,205.90,1.000,946.93,11/7/2016,On,20.00,Yes,1.361,20.80,613.58,10.96,575.10,10.27,In,-0.0036,6553.5,0.0026,0.839,0.00,56.00,1,3.293,7.982,1.191,9.510,0.0019,0.109,87.46,0.346,11/7/2016
-85.10561084,41.48268337,STOM BAC P0987,16/11/05-06:04:08,CORN,69,4.557,208.00,1.000,947.32,11/7/2016,On,20.00,Yes,2.804,20.80,1340.2,23.93,1256.2,22.43,In,-0.00045,6553.5,0.0026,0.792,0.00,56.00,1,3.107,7.532,1.263,9.510,0.00094,0.053,180.27,0.327,11/7/2016
-85.10561684,41.48267679,STOM BAC P0987,16/11/05-06:04:08,CORN,70,3.829,209.10,1.000,947.83,11/7/2016,On,20.00,Yes,3.609,21.00,2052.9,36.66,1919.3,34.27,In,-0.00045,6553.5,0.0024,0.739,0.00,60.00,1,2.611,6.328,1.352,8.559,0.00066,0.037,232.00,0.305,11/7/2016
-85.10569609,41.48265992,STOM BAC P0987,16/11/05-06:04:08,CORN,71,4.738,255.90,1.000,950.31,11/7/2016,On,20.00,Yes,1.929,20.90,886.92,15.84,830.24,14.83,In,-0.0046,6553.5,0.0026,0.823,0.00,61.00,1,3.230,7.831,1.214,9.510,0.0014,0.077,124.02,0.340,11/7/2016
-85.10571116,41.48265617,STOM BAC P0987,16/11/05-06:04:08,CORN,72,4.738,260.30,1.000,950.27,11/7/2016,On,20.00,Yes,6.320,21.00,2905.4,51.88,2716.3,48.51,In,-0.0023,6553.5,0.0029,0.749,0.00,59.00,1,3.230,7.831,1.336,10.46,0.00046,0.026,406.27,0.309,11/7/2016
-85.10572936,41.48265311,STOM BAC P0987,16/11/05-06:04:08,CORN,73,5.194,262.60,1.000,950.22,11/7/2016,On,20.00,Yes,7.455,21.00,3126.2,55.82,2922.7,52.19,In,-0.0041,6553.5,0.0029,0.821,0.00,68.00,1,3.541,8.584,1.219,10.46,0.00039,0.022,479.22,0.338,11/7/2016
-85.10575002,41.48265104,STOM BAC P0987,16/11/05-06:04:08,CORN,74,5.741,265.20,1.000,950.57,11/7/2016,On,20.00,Yes,7.489,21.00,2840.8,50.73,2655.9,47.43,In,-0.0046,6553.5,0.0032,0.832,0.00,63.00,1,3.915,9.490,1.203,11.41,0.00042,0.024,481.41,0.343,11/7/2016
-85.10576933,41.48265062,STOM BAC P0987,16/11/05-06:04:08,CORN,75,5.833,266.80,1.000,950.95,11/7/2016,On,20.00,Yes,6.161,21.00,2300.3,41.08,2150.6,38.40,In,-0.0023,6553.5,0.0029,0.922,0.00,60.00,1,3.977,9.642,1.085,10.46,0.00047,0.026,396.05,0.380,11/7/2016
-85.10578924,41.48264998,STOM BAC P0987,16/11/05-06:04:08,CORN,76,5.741,268.10,1.000,951.22,11/7/2016,On,20.00,Yes,6.070,21.00,2302.7,41.12,2152.8,38.44,In,-0.00045,6553.5,0.0029,0.907,0.00,64.00,1,3.915,9.490,1.102,10.46,0.00048,0.027,390.22,0.374,11/7/2016
-85.10580893,41.48264946,STOM BAC P0987,16/11/05-06:04:08,CORN,77,5.741,268.30,1.000,951.56,11/7/2016,On,20.00,Yes,6.779,21.00,2571.7,45.92,2404.3,42.93,In,-0.00091,6553.5,0.0029,0.907,0.00,63.00,1,3.915,9.490,1.102,10.46,0.00043,0.024,435.81,0.374,11/7/2016
-85.10582777,41.48264905,STOM BAC P0987,16/11/05-06:04:08,CORN,78,5.650,268.10,1.000,951.71,11/7/2016,On,20.00,Yes,6.970,20.90,2687.1,47.98,2515.4,44.92,In,-0.00045,6553.5,0.0029,0.893,0.00,64.00,1,3.852,9.338,1.120,10.46,0.00042,0.023,448.08,0.368,11/7/2016
-85.10584717,41.48264956,STOM BAC P0987,16/11/05-06:04:08,CORN,79,5.741,268.70,1.000,952.19,11/7/2016,On,20.00,Yes,7.161,21.10,2716.7,48.51,2536.6,45.30,In,-0.0041,6553.5,0.0029,0.907,0.00,64.00,1,3.915,9.490,1.102,10.46,0.00041,0.023,460.38,0.374,11/7/2016
-85.10586606,41.48265027,STOM BAC P0987,16/11/05-06:04:08,CORN,80,5.558,269.00,1.000,952.80,11/7/2016,On,20.00,Yes,8.233,21.10,3226.5,57.62,3012.7,53.80,In,1.575e-008,6553.5,0.0032,0.805,0.00,63.00,1,3.789,9.186,1.242,11.41,0.00039,0.022,529.29,0.332,11/7/2016
-85.10588655,41.48265013,STOM BAC P0987,16/11/05-06:04:08,CORN,81,5.741,267.90,1.000,953.08,11/7/2016,On,20.00,Yes,9.515,21.10,3609.5,64.46,3370.3,60.18,In,-0.00045,6553.5,0.0032,0.832,0.00,72.00,1,3.915,9.490,1.203,11.41,0.00033,0.019,611.68,0.343,11/7/2016
-85.10590868,41.48264937,STOM BAC P0987,16/11/05-06:04:08,CORN,82,6.198,267.40,1.000,953.41,11/7/2016,On,20.00,Yes,10.41,21.10,3658.8,65.34,3416.3,61.01,In,-0.0041,6553.5,0.0032,0.898,0.00,67.00,1,4.226,10.24,1.114,11.41,0.00030,0.017,669.28,0.370,11/7/2016
-85.10592894,41.48264906,STOM BAC P0987,16/11/05-06:04:08,CORN,83,5.833,267.30,1.000,953.64,11/7/2016,On,20.00,Yes,13.32,21.10,4973.5,88.81,4643.9,82.93,In,-0.0046,6553.5,0.0034,0.780,0.00,61.00,1,3.977,9.642,1.282,12.36,0.00026,0.014,856.31,0.322,11/7/2016
-85.10594923,41.48264851,STOM BAC P0987,16/11/05-06:04:08,CORN,84,5.650,266.80,1.000,953.93,11/7/2016,On,20.00,Yes,11.32,20.70,4365.9,77.96,4097.2,73.17,In,-0.0023,6553.5,0.0032,0.818,0.00,65.00,1,3.852,9.338,1.222,11.41,0.00028,0.016,728.03,0.338,11/7/2016
-85.10597022,41.48264791,STOM BAC P0987,16/11/05-06:04:08,CORN,85,5.741,266.90,1.000,954.29,11/7/2016,On,20.00,Yes,10.12,20.00,3837.8,68.53,3633.4,64.88,In,1.138e-008,6553.5,0.0029,0.907,0.00,64.00,1,3.915,9.490,1.102,10.46,0.00029,0.016,650.36,0.374,11/7/2016
-85.10599023,41.48264731,STOM BAC P0987,16/11/05-06:04:08,CORN,86,5.741,267.30,1.000,954.52,11/7/2016,On,20.00,Yes,9.932,20.60,3767.7,67.28,3540.3,63.22,In,-0.00091,6553.5,0.0032,0.832,0.00,67.00,1,3.915,9.490,1.203,11.41,0.00032,0.018,638.49,0.343,11/7/2016
-85.10600983,41.48264684,STOM BAC P0987,16/11/05-06:04:08,CORN,87,5.833,267.40,1.000,954.96,11/7/2016,On,20.00,Yes,10.10,21.10,3772.9,67.37,3522.8,62.91,In,-0.0036,6553.5,0.0032,0.845,0.00,65.00,1,3.977,9.642,1.184,11.41,0.00031,0.018,649.60,0.349,11/7/2016
-85.10602995,41.48264711,STOM BAC P0987,16/11/05-06:04:08,CORN,88,5.650,268.10,1.000,955.43,11/7/2016,On,20.00,Yes,10.68,21.30,4116.5,73.51,3833.9,68.46,In,-0.0036,6553.5,0.0032,0.818,0.00,65.00,1,3.852,9.338,1.222,11.41,0.00030,0.017,686.44,0.338,11/7/2016
-85.10605042,41.48264706,STOM BAC P0987,16/11/05-06:04:08,CORN,89,5.833,267.90,1.000,955.85,11/7/2016,On,20.00,Yes,7.616,21.50,2843.7,50.78,2641.8,47.18,In,-0.00045,6553.5,0.0032,0.845,0.00,64.00,1,3.977,9.642,1.184,11.41,0.00042,0.023,489.62,0.349,11/7/2016
-85.10607112,41.48264595,STOM BAC P0987,16/11/05-06:04:08,CORN,90,6.014,267.00,1.000,956.05,11/7/2016,On,20.00,Yes,7.884,21.60,2855.3,50.99,2649.2,47.31,In,-0.00045,6553.5,0.0032,0.871,0.00,67.00,1,4.100,9.940,1.148,11.41,0.00040,0.023,506.82,0.359,11/7/2016
-85.10609435,41.48264449,STOM BAC P0987,16/11/05-06:04:08,CORN,91,6.289,266.60,1.000,956.15,11/7/2016,On,20.00,Yes,8.688,21.70,3008.8,53.73,2788.0,49.79,In,-0.00045,6553.5,0.0032,0.911,0.00,65.00,1,4.288,10.40,1.098,11.41,0.00036,0.020,558.53,0.376,11/7/2016
-85.10611987,41.48264252,STOM BAC P0987,16/11/05-06:04:08,CORN,92,7.018,267.10,1.000,956.30,11/7/2016,On,20.00,Yes,9.238,21.80,2867.0,51.20,2653.2,47.38,In,-0.00045,6553.5,0.0032,1.016,0.00,68.00,1,4.785,11.60,0.984,11.41,0.00034,0.019,593.84,0.419,11/7/2016
-85.10614535,41.48264087,STOM BAC P0987,16/11/05-06:04:08,CORN,93,7.018,267.10,1.000,956.46,11/7/2016,On,20.00,Yes,8.335,21.10,2587.0,46.20,2415.5,43.13,In,-0.0023,6553.5,0.0032,1.016,0.00,63.00,1,4.785,11.60,0.984,11.41,0.00038,0.021,535.85,0.419,11/7/2016
-85.10617026,41.48263901,STOM BAC P0987,16/11/05-06:04:08,CORN,94,7.110,266.90,1.000,956.43,11/7/2016,On,20.00,Yes,9.606,20.30,2942.7,52.55,2775.5,49.56,In,-0.0023,6553.5,0.0032,1.030,0.00,64.00,1,4.847,11.75,0.971,11.41,0.00033,0.018,617.51,0.425,11/7/2016
-85.10619476,41.48263786,STOM BAC P0987,16/11/05-06:04:08,CORN,95,7.290,266.90,1.000,956.71,11/7/2016,On,20.00,Yes,8.580,20.70,2563.4,45.78,2405.7,42.96,In,-0.0046,6553.5,0.0029,1.152,0.00,61.00,1,4.970,12.05,0.868,10.46,0.00034,0.019,551.57,0.475,11/7/2016
-85.10622057,41.48263639,STOM BAC P0987,16/11/05-06:04:08,CORN,96,7.018,267.30,1.000,956.74,11/7/2016,On,20.00,Yes,8.204,21.00,2546.0,45.47,2380.3,42.51,In,-0.0041,6553.5,0.0029,1.109,0.00,67.00,1,4.785,11.60,0.902,10.46,0.00035,0.020,527.37,0.457,11/7/2016
-85.10624663,41.48263472,STOM BAC P0987,16/11/05-06:04:08,CORN,97,7.110,267.60,1.000,956.52,11/7/2016,On,20.00,Yes,9.640,21.20,2953.3,52.74,2754.1,49.18,In,-0.0046,6553.5,0.0032,1.030,0.00,61.00,1,4.847,11.75,0.971,11.41,0.00033,0.018,619.74,0.425,11/7/2016
-85.10627195,41.48263295,STOM BAC P0987,16/11/05-06:04:08,CORN,98,7.018,267.70,1.000,956.49,11/7/2016,On,20.00,Yes,10.91,21.30,3386.1,60.47,3153.7,56.32,In,-0.0036,6553.5,0.0029,1.109,0.00,64.00,1,4.785,11.60,0.902,10.46,0.00027,0.015,701.37,0.457,11/7/2016
-85.10629535,41.48263222,STOM BAC P0987,16/11/05-06:04:08,CORN,99,7.198,267.40,1.000,956.92,11/7/2016,On,20.00,Yes,11.31,20.90,3421.4,61.10,3202.8,57.19,In,-0.0046,6553.5,0.0029,1.137,0.00,63.00,1,4.908,11.90,0.879,10.46,0.00026,0.014,726.91,0.469,11/7/2016
-85.10632327,41.48263171,STOM BAC P0987,16/11/05-06:04:08,CORN,100,7.746,268.30,1.000,957.12,11/7/2016,On,20.00,Yes,10.29,21.10,2892.3,51.65,2700.6,48.22,In,-0.0036,6553.5,0.0029,1.224,0.00,73.00,1,5.281,12.80,0.817,10.46,0.00028,0.016,661.26,0.505,11/7/2016
-85.10634968,41.48263066,STOM BAC P0987,16/11/05-06:04:08,CORN,101,7.930,269.90,1.000,957.38,11/7/2016,On,20.00,Yes,9.280,21.50,2548.9,45.52,2367.9,42.28,In,-0.0036,6553.5,0.0034,1.060,0.00,60.00,1,5.407,13.11,0.943,12.36,0.00037,0.021,596.59,0.437,11/7/2016
-85.10637473,41.48262983,STOM BAC P0987,16/11/05-06:04:08,CORN,102,7.566,268.70,1.000,957.60,11/7/2016,On,20.00,Yes,8.144,21.60,2344.6,41.87,2175.3,38.84,In,-0.00045,6553.5,0.0029,1.195,0.00,70.00,1,5.158,12.51,0.837,10.46,0.00036,0.020,523.55,0.493,11/7/2016
-85.10640129,41.48262934,STOM BAC P0987,16/11/05-06:04:08,CORN,103,7.838,268.80,1.000,958.24,11/7/2016,On,20.00,Yes,5.052,21.80,1403.9,25.07,1299.2,23.20,In,-0.00091,6553.5,0.0032,1.135,0.00,73.00,1,5.344,12.96,0.881,11.41,0.00063,0.035,324.79,0.468,11/7/2016
-85.10642819,41.48262943,STOM BAC P0987,16/11/05-06:04:08,CORN,104,8.018,269.10,1.000,959.02,11/7/2016,On,20.00,Yes,3.742,21.80,1016.5,18.15,940.69,16.80,In,-0.00091,6553.5,0.0034,1.072,0.00,70.00,1,5.467,13.25,0.933,12.36,0.00092,0.051,240.57,0.442,11/7/2016
-85.10645462,41.48262914,STOM BAC P0987,16/11/05-06:04:08,CORN,105,7.930,269.40,1.000,959.49,11/7/2016,On,20.00,Yes,3.506,22.00,962.93,17.20,888.86,15.87,In,-0.00045,6553.5,0.0034,1.060,0.00,72.00,1,5.407,13.11,0.943,12.36,0.00098,0.055,225.38,0.437,11/7/2016
-85.10648307,41.48262781,STOM BAC P0987,16/11/05-06:04:08,CORN,106,8.018,269.70,1.000,959.75,11/7/2016,On,20.00,Yes,3.186,22.20,865.45,15.45,796.83,14.23,In,-0.0023,6553.5,0.0034,1.072,0.00,70.00,1,5.467,13.25,0.933,12.36,0.0011,0.060,204.83,0.442,11/7/2016
-85.10654042,41.48262747,STOM BAC P0987,16/11/05-06:04:08,CORN,107,8.018,269.00,1.000,960.42,11/7/2016,On,20.00,Yes,2.660,22.30,722.45,12.90,664.31,11.86,In,-0.0023,6553.5,0.0034,1.072,0.00,64.00,1,5.467,13.25,0.933,12.36,0.0013,0.072,170.98,0.442,11/7/2016
-85.10656766,41.48262679,STOM BAC P0987,16/11/05-06:04:08,CORN,108,8.018,267.80,1.000,960.64,11/7/2016,On,20.00,Yes,4.529,22.40,1230.3,21.97,1129.8,20.18,In,-0.0023,6553.5,0.0032,1.161,0.00,60.00,1,5.467,13.25,0.861,11.41,0.00070,0.039,291.17,0.479,11/7/2016
-85.10659594,41.48262597,STOM BAC P0987,16/11/05-06:04:08,CORN,109,8.018,268.40,1.000,960.91,11/7/2016,On,20.00,Yes,5.953,22.40,1617.0,28.87,1484.9,26.52,In,-0.0023,6553.5,0.0029,1.267,0.00,63.00,1,5.467,13.25,0.789,10.46,0.00049,0.027,382.68,0.523,11/7/2016
-85.10662428,41.48262574,STOM BAC P0987,16/11/05-06:04:08,CORN,110,8.018,268.90,1.000,961.11,11/7/2016,On,20.00,Yes,6.420,22.40,1744.0,31.14,1601.5,28.60,In,1.399e-008,6553.5,0.0029,1.267,0.00,58.00,1,5.467,13.25,0.789,10.46,0.00045,0.025,412.74,0.523,11/7/2016
-85.10665099,41.48262605,STOM BAC P0987,16/11/05-06:04:08,CORN,111,7.746,269.00,1.000,961.40,11/7/2016,On,20.00,Yes,7.567,21.60,2127.7,37.99,1974.1,35.25,In,-0.0023,6553.5,0.0029,1.224,0.00,55.00,1,5.281,12.80,0.817,10.46,0.00038,0.022,486.46,0.505,11/7/2016
-85.10667734,41.48262551,STOM BAC P0987,16/11/05-06:04:08,CORN,112,7.474,268.60,1.000,961.59,11/7/2016,On,20.00,Yes,6.997,22.20,2039.0,36.41,1877.3,33.52,In,1.606e-008,6553.5,0.0024,1.443,0.00,65.00,1,5.096,12.35,0.693,8.559,0.00034,0.019,449.78,0.595,11/7/2016
-85.10670397,41.48262480,STOM BAC P0987,16/11/05-06:04:08,CORN,113,7.382,267.60,1.000,961.63,11/7/2016,On,20.00,Yes,7.472,22.30,2204.6,39.37,2027.2,36.20,In,-0.0023,6553.5,0.0026,1.283,0.00,61.00,1,5.033,12.20,0.779,9.510,0.00035,0.020,480.35,0.529,11/7/2016
-85.10672897,41.48262397,STOM BAC P0987,16/11/05-06:04:08,CORN,114,7.290,267.80,1.000,961.56,11/7/2016,On,20.00,Yes,7.714,22.60,2304.6,41.15,2110.9,37.69,In,-0.0023,6553.5,0.0029,1.152,0.00,56.00,1,4.970,12.05,0.868,10.46,0.00038,0.021,495.87,0.475,11/7/2016
-85.10675166,41.48262285,STOM BAC P0987,16/11/05-06:04:08,CORN,115,6.654,267.00,1.000,961.64,11/7/2016,On,20.00,Yes,7.218,22.90,2362.9,42.19,2156.0,38.50,In,-0.0041,6553.5,0.0026,1.156,0.00,59.00,1,4.537,11.00,0.865,9.510,0.00037,0.020,464.04,0.477,11/7/2016
-85.10677433,41.48262166,STOM BAC P0987,16/11/05-06:04:08,CORN,116,6.654,266.50,1.000,961.57,11/7/2016,On,20.00,Yes,7.437,22.90,2434.6,43.48,2221.4,39.67,In,1.611e-008,6553.5,0.0024,1.285,0.00,60.00,1,4.537,11.00,0.778,8.559,0.00032,0.018,478.12,0.530,11/7/2016
-85.10679767,41.48262084,STOM BAC P0987,16/11/05-06:04:08,CORN,117,6.654,266.50,1.000,961.69,11/7/2016,On,20.00,Yes,8.085,23.00,2646.6,47.26,2411.7,43.07,In,-0.0023,6553.5,0.0026,1.156,0.00,61.00,1,4.537,11.00,0.865,9.510,0.00033,0.018,519.75,0.477,11/7/2016
-85.10682111,41.48262003,STOM BAC P0987,16/11/05-06:04:08,CORN,118,6.654,266.10,1.000,962.09,11/7/2016,On,20.00,Yes,9.248,23.10,3027.3,54.06,2755.0,49.20,In,-0.0023,6553.5,0.0029,1.051,0.00,61.00,1,4.537,11.00,0.951,10.46,0.00031,0.018,594.52,0.434,11/7/2016
-85.10684591,41.48261832,STOM BAC P0987,16/11/05-06:04:08,CORN,119,7.198,265.80,1.000,961.94,11/7/2016,On,20.00,Yes,11.95,21.70,3617.2,64.59,3351.8,59.85,In,-0.0036,6553.5,0.0029,1.137,0.00,68.00,1,4.908,11.90,0.879,10.46,0.00024,0.014,768.51,0.469,11/7/2016
-85.10687378,41.48261716,STOM BAC P0987,16/11/05-06:04:08,CORN,120,7.746,266.40,1.000,962.08,11/7/2016,On,20.00,Yes,15.13,20.90,4255.0,75.98,3983.1,71.13,In,-0.0046,6553.5,0.0032,1.122,0.00,67.00,1,5.281,12.80,0.891,11.41,0.00021,0.012,972.83,0.463,11/7/2016
-85.10690004,41.48261591,STOM BAC P0987,16/11/05-06:04:08,CORN,121,7.746,266.80,1.000,962.44,11/7/2016,On,20.00,Yes,16.74,21.20,4707.3,84.06,4389.8,78.39,In,-0.0023,6553.5,0.0032,1.122,0.00,64.00,1,5.281,12.80,0.891,11.41,0.00019,0.011,1076.2,0.463,11/7/2016
-85.10692600,41.48261451,STOM BAC P0987,16/11/05-06:04:08,CORN,122,7.566,267.00,1.000,962.68,11/7/2016,On,20.00,Yes,20.36,21.60,5862.1,104.68,5439.0,97.12,In,1.620e-008,6553.5,0.0032,1.096,0.00,67.00,1,5.158,12.51,0.913,11.41,0.00016,0.0087,1309.0,0.452,11/7/2016
-85.10695263,41.48261345,STOM BAC P0987,16/11/05-06:04:08,CORN,123,7.566,267.20,1.000,962.77,11/7/2016,On,20.00,Yes,23.48,21.00,6760.8,120.73,6320.8,112.87,In,-0.00091,6553.5,0.0032,1.096,0.00,69.00,1,5.158,12.51,0.913,11.41,0.00013,0.0076,1509.7,0.452,11/7/2016
-85.10697943,41.48261264,STOM BAC P0987,16/11/05-06:04:08,CORN,124,7.566,267.30,1.000,963.06,11/7/2016,On,20.00,Yes,26.86,21.60,7733.5,138.10,7175.2,128.13,In,-0.0046,6553.5,0.0032,1.096,0.00,68.00,1,5.158,12.51,0.913,11.41,0.00012,0.0066,1726.9,0.452,11/7/2016
-85.10700505,41.48261176,STOM BAC P0987,16/11/05-06:04:08,CORN,125,7.566,267.50,1.000,963.48,11/7/2016,On,20.00,Yes,28.24,22.80,8131.1,145.20,7428.6,132.65,In,-0.0046,6553.5,0.0032,1.096,0.00,73.00,1,5.158,12.51,0.913,11.41,0.00011,0.0063,1815.7,0.452,11/7/2016
-85.10703084,41.48261083,STOM BAC P0987,16/11/05-06:04:08,CORN,126,7.474,267.70,1.000,963.79,11/7/2016,On,20.00,Yes,22.62,23.20,6591.7,117.71,5991.1,106.98,In,-0.00091,6553.5,0.0034,0.999,0.00,73.00,1,5.096,12.35,1.001,12.36,0.00015,0.0085,1454.1,0.412,11/7/2016
-85.10705731,41.48261003,STOM BAC P0987,16/11/05-06:04:08,CORN,127,7.566,268.20,1.000,964.09,11/7/2016,On,20.00,Yes,19.77,21.60,5692.5,101.65,5281.6,94.31,In,-0.0041,6553.5,0.0034,1.011,0.00,73.00,1,5.158,12.51,0.989,12.36,0.00017,0.0097,1271.2,0.417,11/7/2016
-85.10708447,41.48260914,STOM BAC P0987,16/11/05-06:04:08,CORN,128,7.474,268.50,1.000,964.34,11/7/2016,On,20.00,Yes,20.85,21.80,6075.0,108.48,5622.1,100.39,In,-0.00091,6553.5,0.0037,0.928,0.00,74.00,1,5.096,12.35,1.078,13.31,0.00018,0.0099,1340.1,0.383,11/7/2016
-85.10711042,41.48260808,STOM BAC P0987,16/11/05-06:04:08,CORN,129,7.654,266.90,1.000,964.57,11/7/2016,On,20.00,Yes,24.64,22.50,7011.6,125.21,6430.8,114.84,In,-0.0041,6553.5,0.0034,1.023,0.00,72.00,1,5.219,12.65,0.977,12.36,0.00014,0.0078,1584.1,0.422,11/7/2016
-85.10713570,41.48260711,STOM BAC P0987,16/11/05-06:04:08,CORN,130,7.290,267.60,1.000,964.88,11/7/2016,On,20.00,Yes,22.67,22.70,6771.9,120.93,6194.9,110.62,In,-0.0023,6553.5,0.0034,0.975,0.00,73.00,1,4.970,12.05,1.026,12.36,0.00015,0.0085,1457.1,0.402,11/7/2016
-85.10716172,41.48260642,STOM BAC P0987,16/11/05-06:04:08,CORN,131,7.382,267.70,1.000,965.14,11/7/2016,On,20.00,Yes,22.32,20.30,6584.5,117.58,6210.5,110.90,In,-0.0036,6553.5,0.0034,0.987,0.00,72.00,1,5.033,12.20,1.013,12.36,0.00015,0.0086,1434.6,0.407,11/7/2016
-85.10718798,41.48260584,STOM BAC P0987,16/11/05-06:04:08,CORN,132,7.382,268.30,1.000,965.33,11/7/2016,On,20.00,Yes,18.88,20.60,5571.3,99.49,5235.0,93.48,In,-0.0036,6553.5,0.0034,0.987,0.00,72.00,1,5.033,12.20,1.013,12.36,0.00018,0.010,1213.9,0.407,11/7/2016
-85.10721427,41.48260532,STOM BAC P0987,16/11/05-06:04:08,CORN,133,7.382,268.20,1.000,965.45,11/7/2016,On,20.00,Yes,19.17,21.30,5657.2,101.02,5268.9,94.09,In,-0.0036,6553.5,0.0034,0.987,0.00,69.00,1,5.033,12.20,1.013,12.36,0.00018,0.010,1232.6,0.407,11/7/2016
-85.10723885,41.48260492,STOM BAC P0987,16/11/05-06:04:08,CORN,134,6.926,268.60,1.000,965.49,11/7/2016,On,20.00,Yes,17.17,21.50,5399.9,96.43,5016.5,89.58,In,-0.0041,6553.5,0.0034,0.926,0.00,69.00,1,4.722,11.45,1.080,12.36,0.00020,0.011,1103.9,0.382,11/7/2016
-85.10726390,41.48260430,STOM BAC P0987,16/11/05-06:04:08,CORN,135,7.110,268.50,1.000,965.80,11/7/2016,On,20.00,Yes,15.16,20.60,4645.6,82.96,4365.2,77.95,In,-0.0046,6553.5,0.0034,0.951,0.00,67.00,1,4.847,11.75,1.052,12.36,0.00023,0.013,974.85,0.392,11/7/2016
-85.10728844,41.48260355,STOM BAC P0987,16/11/05-06:04:08,CORN,136,7.110,268.60,1.000,965.76,11/7/2016,On,20.00,Yes,14.27,20.40,4370.8,78.05,4117.4,73.52,In,-0.0036,6553.5,0.0032,1.030,0.00,69.00,1,4.847,11.75,0.971,11.41,0.00022,0.012,917.20,0.425,11/7/2016
-85.10731343,41.48260318,STOM BAC P0987,16/11/05-06:04:08,CORN,137,7.110,268.50,1.000,965.87,11/7/2016,On,20.00,Yes,13.13,21.30,4023.1,71.84,3746.9,66.91,In,1.635e-008,6553.5,0.0032,1.030,0.00,70.00,1,4.847,11.75,0.971,11.41,0.00024,0.014,844.22,0.425,11/7/2016
-85.10733884,41.48260265,STOM BAC P0987,16/11/05-06:04:08,CORN,138,7.110,268.80,1.000,965.92,11/7/2016,On,20.00,Yes,12.63,21.90,3869.7,69.10,3576.6,63.87,In,1.195e-008,6553.5,0.0032,1.030,0.00,67.00,1,4.847,11.75,0.971,11.41,0.00025,0.014,812.04,0.425,11/7/2016
-85.10736460,41.48260289,STOM BAC P0987,16/11/05-06:04:08,CORN,139,7.198,268.30,1.000,965.83,11/7/2016,On,20.00,Yes,14.92,22.20,4514.2,80.61,4156.3,74.22,In,-0.0023,6553.5,0.0032,1.043,0.00,61.00,1,4.908,11.90,0.959,11.41,0.00021,0.012,959.09,0.430,11/7/2016
-85.10739023,41.48260197,STOM BAC P0987,16/11/05-06:04:08,CORN,140,7.110,268.40,1.000,965.80,11/7/2016,On,20.00,Yes,16.72,20.40,5122.8,91.48,4825.8,86.17,In,-0.0023,6553.5,0.0029,1.123,0.00,64.00,1,4.847,11.75,0.890,10.46,0.00017,0.0097,1075.0,0.463,11/7/2016
-85.10741553,41.48260160,STOM BAC P0987,16/11/05-06:04:08,CORN,141,7.198,268.30,1.000,965.78,11/7/2016,On,20.00,Yes,14.58,21.10,4412.7,78.80,4120.2,73.58,In,-0.00091,6553.5,0.0029,1.137,0.00,61.00,1,4.908,11.90,0.879,10.46,0.00020,0.011,937.52,0.469,11/7/2016
-85.10744088,41.48260137,STOM BAC P0987,16/11/05-06:04:08,CORN,142,7.198,268.00,1.000,965.91,11/7/2016,On,20.00,Yes,17.32,21.80,5239.3,93.56,4848.7,86.58,In,1.404e-008,6553.5,0.0029,1.137,0.00,60.00,1,4.908,11.90,0.879,10.46,0.00017,0.0094,1113.1,0.469,11/7/2016
-85.10746692,41.48260040,STOM BAC P0987,16/11/05-06:04:08,CORN,143,7.198,268.40,1.000,965.60,11/7/2016,On,20.00,Yes,16.74,22.10,5064.7,90.44,4669.1,83.38,In,-0.0023,6553.5,0.0029,1.137,0.00,63.00,1,4.908,11.90,0.879,10.46,0.00017,0.0097,1076.0,0.469,11/7/2016
-85.10749217,41.48259928,STOM BAC P0987,16/11/05-06:04:08,CORN,144,7.198,268.30,1.000,965.36,11/7/2016,On,20.00,Yes,15.17,20.70,4589.6,81.96,4307.2,76.91,In,-0.0036,6553.5,0.0029,1.137,0.00,64.00,1,4.908,11.90,0.879,10.46,0.00019,0.011,975.11,0.469,11/7/2016
-85.10751809,41.48259887,STOM BAC P0987,16/11/05-06:04:08,CORN,145,7.290,268.80,1.000,965.25,11/7/2016,On,20.00,Yes,17.59,21.20,5254.7,93.83,4900.2,87.50,In,-0.0041,6553.5,0.0029,1.152,0.00,64.00,1,4.970,12.05,0.868,10.46,0.00017,0.0093,1130.7,0.475,11/7/2016
