Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18131544,40.97474086,AULT,HOME,GRAHAM17,,On,-459.67,8.498,10/8/2015,Yes,821.51,55.43,55.43,11.60,2.530,30.00,3325.5,3325.5,Grain Harvest,2010385416,SOYBEANS
-86.18133003,40.97474010,AULT,HOME,GRAHAM17,,On,-459.67,10.33,10/8/2015,Yes,821.49,66.67,66.67,11.70,2.557,30.00,4000.4,4000.4,Grain Harvest,2010385416,SOYBEANS
-86.18134469,40.97473911,AULT,HOME,GRAHAM17,,On,-459.67,11.24,10/8/2015,Yes,821.58,74.43,74.43,11.90,2.492,30.00,4466.0,4466.0,Grain Harvest,2010385416,SOYBEANS
-86.18136029,40.97473844,AULT,HOME,GRAHAM17,,On,-459.67,12.30,10/8/2015,Yes,821.52,75.88,75.88,11.60,2.675,30.00,4552.9,4552.9,Grain Harvest,2010385416,SOYBEANS
-86.18137619,40.97473774,AULT,HOME,GRAHAM17,,On,-459.67,9.549,10/8/2015,Yes,821.64,55.59,55.59,11.80,2.834,30.00,3335.4,3335.4,Grain Harvest,2010385416,SOYBEANS
-86.18139483,40.97473677,AULT,HOME,GRAHAM17,,On,-459.67,11.18,10/8/2015,Yes,821.44,58.07,58.07,11.90,3.176,30.00,3484.4,3484.4,Grain Harvest,2010385416,SOYBEANS
-86.18141324,40.97473597,AULT,HOME,GRAHAM17,,On,-459.67,9.909,10/8/2015,Yes,821.41,49.69,49.69,12.00,3.291,30.00,2981.4,2981.4,Grain Harvest,2010385416,SOYBEANS
-86.18143184,40.97473528,AULT,HOME,GRAHAM17,,On,-459.67,9.730,10/8/2015,Yes,821.31,48.89,48.89,11.60,3.284,30.00,2933.3,2933.3,Grain Harvest,2010385416,SOYBEANS
-86.18145014,40.97473460,AULT,HOME,GRAHAM17,,On,-459.67,11.94,10/8/2015,Yes,821.44,60.13,60.13,11.70,3.277,30.00,3608.0,3608.0,Grain Harvest,2010385416,SOYBEANS
-86.18146872,40.97473410,AULT,HOME,GRAHAM17,,On,-459.67,11.60,10/8/2015,Yes,821.67,58.47,58.47,12.00,3.275,30.00,3507.9,3507.9,Grain Harvest,2010385416,SOYBEANS
-86.18148745,40.97473372,AULT,HOME,GRAHAM17,,On,-459.67,11.18,10/8/2015,Yes,821.67,56.12,56.12,12.00,3.288,30.00,3367.4,3367.4,Grain Harvest,2010385416,SOYBEANS
-86.18150507,40.97473305,AULT,HOME,GRAHAM17,,On,-459.67,10.37,10/8/2015,Yes,821.67,52.61,52.61,11.60,3.253,30.00,3156.8,3156.8,Grain Harvest,2010385416,SOYBEANS
-86.18152332,40.97473227,AULT,HOME,GRAHAM17,,On,-459.67,10.34,10/8/2015,Yes,821.77,55.57,55.57,11.40,3.069,30.00,3334.0,3334.0,Grain Harvest,2010385416,SOYBEANS
