Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.17893361,40.96049692,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,7.276,10/15/2015,Yes,800.28,58.94,58.94,10.80,2.183,27.99,3536.5,3536.5,Grain Harvest,203748,SOYBEANS
-86.17892454,40.96049916,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,9.259,10/15/2015,Yes,800.14,83.84,83.84,10.60,1.980,27.61,5030.6,5030.6,Grain Harvest,203748,SOYBEANS
-86.17892222,40.96049971,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,6.382,10/15/2015,Yes,800.10,155.28,155.28,10.60,0.747,27.23,9316.8,9316.8,Grain Harvest,203748,SOYBEANS
-86.17892617,40.96049882,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,4.066,10/15/2015,Yes,799.99,54.52,54.52,10.60,1.360,27.15,3271.2,3271.2,Grain Harvest,203748,SOYBEANS
-86.17893373,40.96049677,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,2.439,10/15/2015,Yes,800.03,37.31,37.31,10.70,1.183,27.35,2238.6,2238.6,Grain Harvest,203748,SOYBEANS
-86.17894241,40.96049423,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,2.010,10/15/2015,Yes,800.07,22.38,22.38,10.70,1.615,27.52,1342.9,1342.9,Grain Harvest,203748,SOYBEANS
-86.17896419,40.96048906,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,0.781,10/15/2015,Yes,800.26,7.031,7.031,10.80,1.975,27.83,421.85,421.85,Grain Harvest,203748,SOYBEANS
-86.17895728,40.96051840,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,0.871,10/15/2015,Yes,800.87,6.904,6.904,10.80,1.785,35.00,414.24,414.24,Grain Harvest,203748,SOYBEANS
-86.17895393,40.96052583,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,5.719,10/15/2015,Yes,801.07,46.41,46.41,10.80,1.743,35.00,2784.8,2784.8,Grain Harvest,203748,SOYBEANS
-86.17895143,40.96053340,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,5.369,10/15/2015,Yes,801.14,42.06,42.06,10.90,1.805,35.00,2523.8,2523.8,Grain Harvest,203748,SOYBEANS
-86.17895037,40.96054080,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,8.109,10/15/2015,Yes,801.27,61.62,61.62,10.90,1.861,35.00,3697.3,3697.3,Grain Harvest,203748,SOYBEANS
-86.17895022,40.96054821,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,9.556,10/15/2015,Yes,801.35,77.76,77.76,10.90,1.738,35.00,4665.5,4665.5,Grain Harvest,203748,SOYBEANS
-86.17895010,40.96055596,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,10.27,10/15/2015,Yes,801.51,77.76,77.76,10.90,1.868,35.00,4665.8,4665.8,Grain Harvest,203748,SOYBEANS
-86.17894975,40.96056685,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,10.16,10/15/2015,Yes,801.67,62.34,62.34,10.90,2.304,35.00,3740.5,3740.5,Grain Harvest,203748,SOYBEANS
-86.17894863,40.96057834,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,12.61,10/15/2015,Yes,801.84,66.84,66.84,10.90,2.669,35.00,4010.7,4010.7,Grain Harvest,203748,SOYBEANS
-86.17894756,40.96058981,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,10.87,10/15/2015,Yes,802.02,88.22,88.22,10.90,1.743,35.00,5293.3,5293.3,Grain Harvest,203748,SOYBEANS
-86.17894644,40.96060212,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,12.91,10/15/2015,Yes,802.19,71.98,71.98,10.90,2.537,35.00,4319.0,4319.0,Grain Harvest,203748,SOYBEANS
-86.17894528,40.96061555,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,16.21,10/15/2015,Yes,802.32,83.99,83.99,10.60,2.729,35.00,5039.5,5039.5,Grain Harvest,203748,SOYBEANS
-86.17894456,40.96062884,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,15.19,10/15/2015,Yes,802.46,118.69,118.69,10.60,1.810,35.00,7121.4,7121.4,Grain Harvest,203748,SOYBEANS
-86.17894415,40.96064178,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,14.75,10/15/2015,Yes,802.69,65.97,65.97,10.70,3.163,35.00,3958.4,3958.4,Grain Harvest,203748,SOYBEANS
-86.17894391,40.96065504,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,12.63,10/15/2015,Yes,802.92,65.09,65.09,10.70,2.745,35.00,3905.6,3905.6,Grain Harvest,203748,SOYBEANS
-86.17894412,40.96066788,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,14.01,10/15/2015,Yes,803.16,62.93,62.93,10.70,3.150,35.00,3775.9,3775.9,Grain Harvest,203748,SOYBEANS
-86.17894464,40.96068097,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,12.38,10/15/2015,Yes,803.41,90.45,90.45,10.80,1.935,35.00,5427.2,5427.2,Grain Harvest,203748,SOYBEANS
-86.17894512,40.96069359,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,11.08,10/15/2015,Yes,803.69,49.52,49.52,10.80,3.165,35.00,2971.1,2971.1,Grain Harvest,203748,SOYBEANS
-86.17894545,40.96070626,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,11.48,10/15/2015,Yes,804.02,60.67,60.67,10.60,2.675,35.00,3640.3,3640.3,Grain Harvest,203748,SOYBEANS
-86.17894648,40.96071900,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,10.58,10/15/2015,Yes,804.24,50.43,50.43,10.70,2.968,35.00,3025.8,3025.8,Grain Harvest,203748,SOYBEANS
-86.17894753,40.96072990,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,11.48,10/15/2015,Yes,804.43,70.27,70.27,10.80,2.311,35.00,4216.2,4216.2,Grain Harvest,203748,SOYBEANS
