Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18709332,40.97504895,AULT,HOME,BUNKER MUCK19,,On,-459.67,16.02,10/9/2015,Yes,809.84,70.32,71.47,14.40,3.170,35.00,4219.2,4288.3,Grain Harvest,203748,SOYBEANS
-86.18709256,40.97503621,AULT,HOME,BUNKER MUCK19,,On,-459.67,16.34,10/9/2015,Yes,809.69,72.61,74.23,14.90,3.114,35.00,4356.5,4453.8,Grain Harvest,203748,SOYBEANS
-86.18709133,40.97502361,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.96,10/9/2015,Yes,809.55,66.52,68.25,15.20,3.100,35.00,3991.4,4095.0,Grain Harvest,203748,SOYBEANS
-86.18708964,40.97501107,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.50,10/9/2015,Yes,809.40,68.28,70.22,15.40,3.123,35.00,4097.0,4213.2,Grain Harvest,203748,SOYBEANS
-86.18708764,40.97499879,AULT,HOME,BUNKER MUCK19,,On,-459.67,16.62,10/9/2015,Yes,809.31,73.44,75.71,15.60,3.105,35.00,4406.6,4542.3,Grain Harvest,203748,SOYBEANS
-86.18708537,40.97498629,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.50,10/9/2015,Yes,809.17,64.88,66.02,14.50,3.107,35.00,3893.0,3961.3,Grain Harvest,203748,SOYBEANS
-86.18708307,40.97497413,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.65,10/9/2015,Yes,809.08,67.28,68.22,14.20,3.038,35.00,4036.5,4093.0,Grain Harvest,203748,SOYBEANS
-86.18708043,40.97496294,AULT,HOME,BUNKER MUCK19,,On,-459.67,13.93,10/9/2015,Yes,809.01,64.55,66.07,15.00,2.982,35.00,3873.2,3964.3,Grain Harvest,203748,SOYBEANS
-86.18707732,40.97495094,AULT,HOME,BUNKER MUCK19,,On,-459.67,13.71,10/9/2015,Yes,808.85,69.09,70.97,15.30,2.731,35.00,4145.6,4258.2,Grain Harvest,203748,SOYBEANS
-86.18707477,40.97493878,AULT,HOME,BUNKER MUCK19,,On,-459.67,9.855,10/9/2015,Yes,808.68,44.48,45.75,15.40,3.047,35.00,2669.0,2744.7,Grain Harvest,203748,SOYBEANS
-86.18707268,40.97492713,AULT,HOME,BUNKER MUCK19,,On,-459.67,7.003,10/9/2015,Yes,808.51,32.27,33.27,15.60,2.977,35.00,1936.3,1996.0,Grain Harvest,203748,SOYBEANS
-86.18707050,40.97491507,AULT,HOME,BUNKER MUCK19,,On,-459.67,8.077,10/9/2015,Yes,808.54,38.43,39.01,14.30,2.928,35.00,2305.7,2340.7,Grain Harvest,203748,SOYBEANS
-86.18706820,40.97490350,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.22,10/9/2015,Yes,808.54,66.04,67.51,14.90,2.980,35.00,3962.2,4050.6,Grain Harvest,203748,SOYBEANS
-86.18706574,40.97489165,AULT,HOME,BUNKER MUCK19,,On,-459.67,13.73,10/9/2015,Yes,808.44,63.40,65.05,15.20,2.986,35.00,3804.2,3902.9,Grain Harvest,203748,SOYBEANS
-86.18706286,40.97487945,AULT,HOME,BUNKER MUCK19,,On,-459.67,8.305,10/9/2015,Yes,808.18,38.41,39.45,15.30,2.977,35.00,2304.5,2367.1,Grain Harvest,203748,SOYBEANS
-86.18706030,40.97486747,AULT,HOME,BUNKER MUCK19,,On,-459.67,17.99,10/9/2015,Yes,807.96,81.07,83.37,15.40,3.051,35.00,4864.0,5002.0,Grain Harvest,203748,SOYBEANS
-86.18705787,40.97485595,AULT,HOME,BUNKER MUCK19,,On,-459.67,12.89,10/9/2015,Yes,807.90,59.48,61.23,15.50,2.977,35.00,3568.5,3674.1,Grain Harvest,203748,SOYBEANS
-86.18705579,40.97484504,AULT,HOME,BUNKER MUCK19,,On,-459.67,5.966,10/9/2015,Yes,807.78,28.19,28.81,14.90,2.928,35.00,1691.1,1728.9,Grain Harvest,203748,SOYBEANS
-86.18705509,40.97484036,AULT,HOME,BUNKER MUCK19,,On,-459.67,5.951,10/9/2015,Yes,807.80,43.10,43.75,14.30,1.924,35.00,2585.9,2625.1,Grain Harvest,203748,SOYBEANS
-86.18705509,40.97484036,AULT,HOME,BUNKER MUCK19,,On,-459.67,5.470,10/9/2015,Yes,807.80,173.69,177.36,14.80,0.436,35.00,10422,10642,Grain Harvest,203748,SOYBEANS
-86.18705571,40.97484824,AULT,HOME,BUNKER MUCK19,,On,-459.67,4.630,10/9/2015,Yes,808.00,36.68,37.63,15.20,1.740,35.00,2200.7,2257.7,Grain Harvest,203748,SOYBEANS
-86.18705556,40.97485886,AULT,HOME,BUNKER MUCK19,,On,-459.67,3.724,10/9/2015,Yes,807.95,17.65,18.11,15.20,2.908,35.00,1059.2,1086.7,Grain Harvest,203748,SOYBEANS
