Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18734538,40.99009411,AULT,LOWE,FREDS MUCK15,,On,-459.67,14.65,10/15/2015,Yes,801.73,67.99,67.99,11.00,3.554,30.00,4079.4,4079.4,Grain Harvest,2010385416,SOYBEANS
-86.18734361,40.99007818,AULT,LOWE,FREDS MUCK15,,On,-459.67,14.28,10/15/2015,Yes,801.44,66.46,66.46,10.90,3.546,30.00,3987.3,3987.3,Grain Harvest,2010385416,SOYBEANS
-86.18734151,40.99006274,AULT,LOWE,FREDS MUCK15,,On,-459.67,14.02,10/15/2015,Yes,801.58,65.52,65.52,10.80,3.532,30.00,3930.9,3930.9,Grain Harvest,2010385416,SOYBEANS
-86.18734001,40.99004757,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.54,10/15/2015,Yes,801.60,62.97,62.97,11.10,3.548,30.00,3778.0,3778.0,Grain Harvest,2010385416,SOYBEANS
-86.18733862,40.99003221,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.21,10/15/2015,Yes,801.62,61.54,61.54,11.20,3.541,30.00,3692.2,3692.2,Grain Harvest,2010385416,SOYBEANS
-86.18733784,40.99001656,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.30,10/15/2015,Yes,801.65,57.05,57.05,11.10,3.559,30.00,3422.8,3422.8,Grain Harvest,2010385416,SOYBEANS
-86.18733755,40.99000114,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.35,10/15/2015,Yes,801.64,62.07,62.07,10.90,3.548,30.00,3724.4,3724.4,Grain Harvest,2010385416,SOYBEANS
-86.18733826,40.98998616,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.50,10/15/2015,Yes,801.45,62.75,62.75,11.10,3.550,30.00,3765.1,3765.1,Grain Harvest,2010385416,SOYBEANS
-86.18733828,40.98997072,AULT,LOWE,FREDS MUCK15,,On,-459.67,11.80,10/15/2015,Yes,801.45,54.87,54.87,10.90,3.548,30.00,3292.3,3292.3,Grain Harvest,2010385416,SOYBEANS
-86.18733868,40.98995479,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.48,10/15/2015,Yes,801.28,58.44,58.44,10.80,3.523,30.00,3506.6,3506.6,Grain Harvest,2010385416,SOYBEANS
-86.18733806,40.98993910,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.71,10/15/2015,Yes,801.43,58.99,58.99,11.00,3.554,30.00,3539.5,3539.5,Grain Harvest,2010385416,SOYBEANS
-86.18733867,40.98992331,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.09,10/15/2015,Yes,801.37,60.68,60.68,11.10,3.559,30.00,3640.9,3640.9,Grain Harvest,2010385416,SOYBEANS
-86.18733990,40.98990771,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.51,10/15/2015,Yes,801.36,62.53,62.53,11.10,3.566,30.00,3752.1,3752.1,Grain Harvest,2010385416,SOYBEANS
-86.18734171,40.98989151,AULT,LOWE,FREDS MUCK15,,On,-459.67,14.19,10/15/2015,Yes,801.50,63.62,63.62,11.10,3.680,30.00,3817.4,3817.4,Grain Harvest,2010385416,SOYBEANS
-86.18734510,40.98987546,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.75,10/15/2015,Yes,801.45,61.26,61.26,11.10,3.702,30.00,3675.6,3675.6,Grain Harvest,2010385416,SOYBEANS
-86.18734926,40.98985937,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.28,10/15/2015,Yes,801.51,59.43,59.43,11.20,3.686,30.00,3565.9,3565.9,Grain Harvest,2010385416,SOYBEANS
-86.18735450,40.98984426,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.47,10/15/2015,Yes,801.32,55.93,55.93,11.20,3.680,30.00,3355.5,3355.5,Grain Harvest,2010385416,SOYBEANS
-86.18735864,40.98983058,AULT,LOWE,FREDS MUCK15,,On,-459.67,11.59,10/15/2015,Yes,801.31,60.06,60.06,11.20,3.183,30.00,3603.7,3603.7,Grain Harvest,2010385416,SOYBEANS
-86.18736326,40.98981714,AULT,LOWE,FREDS MUCK15,,On,-459.67,11.58,10/15/2015,Yes,801.34,59.16,59.16,11.20,3.230,30.00,3549.5,3549.5,Grain Harvest,2010385416,SOYBEANS
-86.18736766,40.98980355,AULT,LOWE,FREDS MUCK15,,On,-459.67,11.92,10/15/2015,Yes,801.41,62.25,62.25,11.20,3.159,30.00,3735.0,3735.0,Grain Harvest,2010385416,SOYBEANS
-86.18737207,40.98979036,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.10,10/15/2015,Yes,801.65,62.52,62.52,11.20,3.192,30.00,3751.4,3751.4,Grain Harvest,2010385416,SOYBEANS
-86.18737694,40.98977703,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.32,10/15/2015,Yes,801.78,63.41,63.41,11.30,3.206,30.00,3804.6,3804.6,Grain Harvest,2010385416,SOYBEANS
-86.18738277,40.98976354,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.84,10/15/2015,Yes,801.77,66.40,66.40,11.30,3.190,30.00,3983.8,3983.8,Grain Harvest,2010385416,SOYBEANS
-86.18738968,40.98975026,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.24,10/15/2015,Yes,801.77,67.93,67.93,11.30,3.217,30.00,4075.8,4075.8,Grain Harvest,2010385416,SOYBEANS
-86.18739740,40.98973648,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.92,10/15/2015,Yes,801.55,65.16,65.16,11.30,3.270,30.00,3909.6,3909.6,Grain Harvest,2010385416,SOYBEANS
-86.18740485,40.98972362,AULT,LOWE,FREDS MUCK15,,On,-459.67,13.36,10/15/2015,Yes,801.54,68.55,68.55,11.30,3.214,30.00,4113.2,4113.2,Grain Harvest,2010385416,SOYBEANS
-86.18741211,40.98971057,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.95,10/15/2015,Yes,801.60,65.63,65.63,11.30,3.255,30.00,3938.0,3938.0,Grain Harvest,2010385416,SOYBEANS
-86.18741983,40.98969743,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.28,10/15/2015,Yes,801.43,62.40,62.40,11.30,3.248,30.00,3744.1,3744.1,Grain Harvest,2010385416,SOYBEANS
-86.18742641,40.98968444,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.89,10/15/2015,Yes,801.55,65.32,65.32,11.30,3.257,30.00,3919.1,3919.1,Grain Harvest,2010385416,SOYBEANS
-86.18743284,40.98967113,AULT,LOWE,FREDS MUCK15,,On,-459.67,11.37,10/15/2015,Yes,801.55,58.25,58.25,11.30,3.221,30.00,3495.3,3495.3,Grain Harvest,2010385416,SOYBEANS
-86.18743870,40.98965717,AULT,LOWE,FREDS MUCK15,,On,-459.67,11.69,10/15/2015,Yes,801.47,58.01,58.01,11.30,3.324,30.00,3480.8,3480.8,Grain Harvest,2010385416,SOYBEANS
-86.18744452,40.98964313,AULT,LOWE,FREDS MUCK15,,On,-459.67,11.61,10/15/2015,Yes,801.58,57.30,57.30,11.30,3.344,30.00,3438.1,3438.1,Grain Harvest,2010385416,SOYBEANS
-86.18745035,40.98962868,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.16,10/15/2015,Yes,801.55,59.48,59.48,11.40,3.373,30.00,3568.8,3568.8,Grain Harvest,2010385416,SOYBEANS
-86.18745521,40.98961510,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.27,10/15/2015,Yes,801.82,60.29,60.29,11.30,3.358,30.00,3617.5,3617.5,Grain Harvest,2010385416,SOYBEANS
-86.18745921,40.98960083,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.27,10/15/2015,Yes,801.76,60.56,60.56,11.30,3.342,30.00,3633.6,3633.6,Grain Harvest,2010385416,SOYBEANS
-86.18746179,40.98958589,AULT,LOWE,FREDS MUCK15,,On,-459.67,12.91,10/15/2015,Yes,801.77,63.14,63.14,11.30,3.373,30.00,3788.6,3788.6,Grain Harvest,2010385416,SOYBEANS
-86.18746391,40.98957150,AULT,LOWE,FREDS MUCK15,,On,-459.67,11.59,10/15/2015,Yes,801.63,57.06,57.06,11.30,3.351,30.00,3423.4,3423.4,Grain Harvest,2010385416,SOYBEANS
-86.18746480,40.98955636,AULT,LOWE,FREDS MUCK15,,On,-459.67,10.44,10/15/2015,Yes,801.58,51.72,51.72,11.30,3.331,30.00,3103.4,3103.4,Grain Harvest,2010385416,SOYBEANS
